,TIME,HHWS_TEMP,HHWR_TEMP,HHWFLOW,CHWS_TEMP,CHWR_TEMP,CHWFLOW,HHWMBH,CHWMBH
7624,2019-02-17 07:00:00,182.17,140.09,177.84,41.95,45.94,388.48,3741.75,-775.02
7625,2019-02-17 06:00:00,185.73,142.28,163.05,42.1,46.22,395.32,3542.26,-814.36
7626,2019-02-17 05:00:00,188.78,143.92,147.36,42.08,45.93,396.62,3305.28,-763.49
7627,2019-02-17 04:00:00,189.35,144.28,133.97,42.06,45.88,392.19,3019.01,-749.08
7628,2019-02-17 03:00:00,189.58,144.91,129.44,41.95,45.87,390.89,2891.04,-766.14
7629,2019-02-17 02:00:00,189.58,144.18,126.78,41.99,46.07,399.61,2877.91,-815.2
7630,2019-02-17 01:00:00,189.89,143.14,119.38,42.23,46.37,399.18,2790.51,-826.3
7631,2019-02-17 00:00:00,189.73,143.22,130.06,41.89,46.95,419.06,3024.55,-1060.22
7632,2019-02-16 23:00:00,190.01,143.42,137.57,41.77,47.45,440.03,3204.69,-1249.69
7633,2019-02-16 22:00:00,188.84,139.95,142.38,41.74,47.66,454.17,3480.48,-1344.34
7634,2019-02-16 21:00:00,184.1,144.01,124.01,41.89,48.15,478.32,2485.78,-1497.14
7635,2019-02-16 20:00:00,189.97,141.68,121.0,42.12,47.92,500.06,2921.54,-1450.17
7636,2019-02-16 19:00:00,183.48,139.34,127.61,41.75,48.07,528.77,2816.35,-1670.91
7637,2019-02-16 18:00:00,178.17,139.81,117.6,41.83,48.63,569.8,2255.57,-1937.32
7638,2019-02-16 17:00:00,180.31,141.6,111.53,42.07,49.01,632.86,2158.66,-2196.02
7639,2019-02-16 16:00:00,183.12,141.41,103.91,42.12,49.03,694.95,2167.04,-2401.05
7640,2019-02-16 15:00:00,182.8,143.5,100.93,42.07,49.28,700.02,1983.27,-2523.57
7641,2019-02-16 14:00:00,188.32,146.41,111.36,41.99,49.41,669.09,2333.55,-2482.32
7642,2019-02-16 13:00:00,189.63,146.22,127.52,42.01,49.1,658.63,2767.82,-2334.84
7643,2019-02-16 12:00:00,189.58,143.79,141.8,42.12,49.13,631.79,3246.51,-2214.42
7644,2019-02-16 11:00:00,187.15,144.58,159.03,42.49,49.17,550.77,3384.95,-1839.57
7645,2019-02-16 10:00:00,187.54,143.16,157.52,42.46,47.99,463.31,3495.37,-1281.05
7646,2019-02-16 09:00:00,184.39,140.83,169.84,42.29,46.95,410.83,3699.12,-957.23
7647,2019-02-16 08:00:00,180.63,138.57,181.84,42.03,46.16,391.82,3824.1,-809.11
7648,2019-02-16 07:00:00,179.26,139.3,187.61,41.9,45.97,382.17,3748.45,-777.72
7649,2019-02-16 06:00:00,183.69,142.41,175.34,41.97,46.19,386.18,3619.02,-814.84
7650,2019-02-16 05:00:00,188.92,142.69,143.86,41.99,46.17,382.61,3325.32,-799.65
7651,2019-02-16 04:00:00,189.77,142.96,132.96,41.99,46.34,389.14,3111.93,-846.38
7652,2019-02-16 03:00:00,189.64,142.7,126.48,42.17,46.78,406.45,2968.49,-936.87
7653,2019-02-16 02:00:00,189.72,142.89,119.73,42.28,46.72,413.29,2803.48,-917.5
7654,2019-02-16 01:00:00,190.04,140.88,114.1,42.09,46.5,401.77,2804.58,-885.9
7655,2019-02-16 00:00:00,189.66,139.62,119.48,41.78,47.2,415.44,2989.39,-1125.84
7656,2019-02-15 23:00:00,190.04,140.82,120.98,41.92,47.85,467.77,2977.32,-1386.94
7657,2019-02-15 22:00:00,189.8,140.42,123.54,41.82,48.03,471.44,3050.2,-1463.82
7658,2019-02-15 21:00:00,189.62,141.65,121.79,42.28,48.11,481.46,2921.13,-1403.46
7659,2019-02-15 20:00:00,189.71,143.28,127.79,42.01,48.11,499.72,2966.64,-1524.15
7660,2019-02-15 19:00:00,189.87,145.13,128.45,41.91,48.2,504.42,2873.43,-1586.4
7661,2019-02-15 18:00:00,189.76,145.15,126.14,41.76,48.61,494.71,2813.55,-1694.38
7662,2019-02-15 17:00:00,189.82,146.19,120.8,42.16,49.21,539.74,2635.25,-1902.58
7663,2019-02-15 16:00:00,188.34,141.05,123.46,42.02,49.0,540.92,2919.21,-1887.81
7664,2019-02-15 15:00:00,178.39,141.49,118.38,41.96,49.32,559.79,2184.11,-2060.03
7665,2019-02-15 14:00:00,181.08,142.52,110.58,42.1,49.48,607.66,2131.98,-2242.27
7666,2019-02-15 13:00:00,180.9,145.45,112.62,42.09,49.56,583.1,1996.19,-2177.88
7667,2019-02-15 12:00:00,189.88,147.53,117.78,42.05,49.36,631.3,2493.99,-2307.4
7668,2019-02-15 11:00:00,189.77,146.97,121.46,42.69,49.66,593.65,2599.24,-2068.87
7669,2019-02-15 10:00:00,190.01,146.73,131.74,42.49,48.98,495.5,2850.85,-1607.9
7670,2019-02-15 09:00:00,189.99,143.62,137.95,42.49,48.16,441.05,3198.37,-1250.38
7671,2019-02-15 08:00:00,189.36,142.25,144.0,42.13,47.19,408.27,3391.92,-1032.92
7672,2019-02-15 07:00:00,188.84,135.71,144.23,42.22,47.13,412.07,3831.47,-1011.63
7673,2019-02-15 06:00:00,177.84,136.36,130.22,42.24,46.83,379.96,2700.76,-872.01
7674,2019-02-15 05:00:00,181.06,140.8,110.4,42.21,46.49,412.06,2222.35,-881.81
7675,2019-02-15 04:00:00,185.09,143.73,99.74,41.73,46.61,400.21,2062.62,-976.51
7676,2019-02-15 03:00:00,186.16,145.7,95.5,41.91,47.94,421.79,1931.96,-1271.7
7677,2019-02-15 02:00:00,186.36,145.34,97.13,42.32,48.24,434.05,1992.14,-1284.79
7678,2019-02-15 01:00:00,185.48,139.52,95.93,42.87,48.83,449.05,2204.47,-1338.17
7679,2019-02-15 00:00:00,181.98,141.66,104.43,43.07,49.29,483.87,2105.31,-1504.84
7680,2019-02-14 23:00:00,187.83,145.77,114.21,42.92,49.58,551.54,2401.84,-1836.63
7681,2019-02-14 22:00:00,189.72,143.56,122.74,43.18,49.66,579.34,2832.84,-1877.06
7682,2019-02-14 21:00:00,186.09,139.21,124.23,43.21,49.5,555.84,2911.95,-1748.12
7683,2019-02-14 20:00:00,176.98,137.66,120.02,42.92,49.4,547.57,2359.59,-1774.13
7684,2019-02-14 19:00:00,177.51,139.41,118.0,42.72,49.14,542.75,2247.9,-1742.23
7685,2019-02-14 18:00:00,179.09,140.81,114.91,42.59,49.42,584.91,2199.38,-1997.47
7686,2019-02-14 17:00:00,184.62,143.39,101.28,42.27,49.73,666.04,2087.89,-2484.33
7687,2019-02-14 16:00:00,187.14,143.8,93.71,42.2,50.1,739.82,2030.7,-2922.29
7688,2019-02-14 15:00:00,187.91,138.93,85.91,42.13,50.39,805.75,2103.94,-3327.75
7689,2019-02-14 14:00:00,188.05,137.19,84.62,42.05,50.61,822.95,2151.89,-3522.23
7690,2019-02-14 13:00:00,184.17,139.41,99.69,42.09,50.72,788.98,2231.06,-3404.45
7691,2019-02-14 12:00:00,183.74,139.02,101.98,42.09,50.88,832.88,2280.27,-3660.51
7692,2019-02-14 11:00:00,183.53,138.33,99.98,42.04,51.12,882.87,2259.55,-4008.23
7693,2019-02-14 10:00:00,182.18,142.88,102.6,42.01,50.55,806.32,2016.09,-3442.99
7694,2019-02-14 09:00:00,190.26,144.94,115.5,42.66,50.39,689.39,2617.23,-2664.49
7695,2019-02-14 08:00:00,190.18,140.7,130.24,42.96,49.68,635.39,3222.14,-2134.91
7696,2019-02-14 07:00:00,177.92,138.51,123.65,41.6,49.36,611.46,2436.52,-2372.46
7697,2019-02-14 06:00:00,181.48,140.71,108.0,41.96,49.22,590.39,2201.58,-2143.12
7698,2019-02-14 05:00:00,188.3,144.57,86.85,41.71,48.44,553.02,1898.98,-1860.91
7699,2019-02-14 04:00:00,188.64,144.91,82.79,41.99,47.67,439.34,1810.2,-1247.73
7700,2019-02-14 03:00:00,188.68,144.1,84.55,41.51,47.69,443.54,1884.62,-1370.54
7701,2019-02-14 02:00:00,188.28,144.31,83.84,41.58,47.53,435.99,1843.22,-1297.07
7702,2019-02-14 01:00:00,188.65,139.62,80.27,41.58,47.82,481.45,1967.82,-1502.12
7703,2019-02-14 00:00:00,183.07,141.04,95.41,41.55,48.18,510.71,2005.04,-1693.0
7704,2019-02-13 23:00:00,189.92,143.66,116.63,41.82,48.3,519.38,2697.65,-1682.79
7705,2019-02-13 22:00:00,189.72,145.76,130.65,41.95,47.84,480.39,2871.69,-1414.75
7706,2019-02-13 21:00:00,189.73,145.58,142.68,41.67,47.71,446.62,3149.66,-1348.79
7707,2019-02-13 20:00:00,189.39,145.46,136.27,41.63,47.91,451.45,2993.17,-1417.55
7708,2019-02-13 19:00:00,190.15,148.11,135.79,41.48,48.32,465.26,2854.31,-1591.19
7709,2019-02-13 18:00:00,189.52,144.08,145.16,41.85,48.17,465.32,3298.04,-1470.41
7710,2019-02-13 17:00:00,184.67,136.32,157.85,41.77,47.84,463.62,3816.02,-1407.09
7711,2019-02-13 16:00:00,170.26,123.81,156.13,41.8,48.56,467.48,3626.12,-1580.08
7712,2019-02-13 15:00:00,144.23,129.97,107.03,43.76,50.31,470.66,763.12,-1541.41
7713,2019-02-13 14:00:00,165.79,135.74,136.04,44.16,49.63,532.19,2044.0,-1455.54
7714,2019-02-13 13:00:00,174.04,143.64,77.64,44.14,49.7,527.36,1180.13,-1466.06
7715,2019-02-13 12:00:00,189.21,144.85,130.65,44.04,50.25,531.35,2897.82,-1649.84
7716,2019-02-13 11:00:00,190.0,145.72,126.05,43.88,50.5,567.6,2790.75,-1878.76
7717,2019-02-13 10:00:00,189.99,144.44,135.27,44.11,50.17,578.51,3080.77,-1752.89
7718,2019-02-13 09:00:00,190.01,143.57,134.99,44.6,49.69,521.59,3134.47,-1327.45
7719,2019-02-13 08:00:00,188.93,142.25,150.05,44.35,49.69,487.79,3502.17,-1302.4
7720,2019-02-13 07:00:00,185.34,137.27,147.56,44.31,49.63,460.57,3546.6,-1225.12
7721,2019-02-13 06:00:00,176.41,139.88,124.74,44.19,49.48,448.1,2278.38,-1185.22
7722,2019-02-13 05:00:00,183.56,143.28,104.15,44.37,48.91,437.49,2097.58,-993.1
7723,2019-02-13 04:00:00,186.34,145.3,94.81,44.08,48.29,382.1,1945.5,-804.32
7724,2019-02-13 03:00:00,187.57,144.12,91.15,43.99,49.11,408.33,1980.23,-1045.32
7725,2019-02-13 02:00:00,188.11,144.35,86.7,44.28,49.09,425.66,1897.0,-1023.71
7726,2019-02-13 01:00:00,187.8,140.47,88.75,43.79,49.43,439.7,2100.27,-1239.95
7727,2019-02-13 00:00:00,185.34,140.37,95.99,43.92,50.05,514.78,2158.34,-1577.8
7728,2019-02-12 23:00:00,183.24,141.4,111.68,43.94,50.58,569.13,2336.35,-1889.51
7729,2019-02-12 22:00:00,182.59,138.72,122.4,44.05,50.58,605.54,2684.84,-1977.09
7730,2019-02-12 21:00:00,179.1,140.23,115.78,44.16,50.58,578.72,2250.18,-1857.69
7731,2019-02-12 20:00:00,181.15,141.16,109.13,43.93,50.58,619.01,2182.05,-2058.21
7732,2019-02-12 19:00:00,183.01,140.94,103.75,44.21,50.74,654.56,2182.38,-2137.14
7733,2019-02-12 18:00:00,184.6,142.75,100.3,44.37,51.08,698.0,2098.78,-2341.79
7734,2019-02-12 17:00:00,184.99,142.38,97.38,44.11,51.4,749.29,2074.68,-2731.16
7735,2019-02-12 16:00:00,185.88,142.3,95.71,43.99,51.58,842.94,2085.52,-3198.96
7736,2019-02-12 15:00:00,187.01,142.15,90.57,43.99,51.58,883.99,2031.49,-3354.74
7737,2019-02-12 14:00:00,186.38,140.0,91.34,44.06,51.58,900.53,2118.17,-3385.99
7738,2019-02-12 13:00:00,186.24,144.45,93.17,43.97,51.74,844.14,1946.79,-3279.48
7739,2019-02-12 12:00:00,186.25,146.4,116.98,44.26,51.43,779.71,2330.83,-2795.26
7740,2019-02-12 11:00:00,189.26,142.35,145.29,44.43,50.27,671.45,3407.78,-1960.63
7741,2019-02-12 10:00:00,182.18,142.43,171.41,44.03,49.75,543.35,3406.77,-1553.98
7742,2019-02-12 09:00:00,185.58,143.58,192.3,44.33,48.76,466.59,4038.3,-1033.5
7743,2019-02-12 08:00:00,183.37,138.75,222.99,44.47,48.42,410.23,4974.91,-810.2
7744,2019-02-12 07:00:00,173.81,134.79,225.68,44.33,47.67,395.36,4403.02,-660.25
7745,2019-02-12 06:00:00,176.92,138.6,199.62,44.12,47.39,371.64,3824.72,-607.63
7746,2019-02-12 05:00:00,185.01,141.93,168.85,44.06,47.45,376.15,3637.03,-637.57
7747,2019-02-12 04:00:00,188.02,142.7,151.73,44.08,47.78,376.79,3438.2,-697.06
7748,2019-02-12 03:00:00,189.67,142.53,136.59,44.25,47.9,388.15,3219.43,-708.37
7749,2019-02-12 02:00:00,189.36,142.45,126.65,44.24,47.81,407.05,2970.58,-726.58
7750,2019-02-12 01:00:00,190.51,140.95,120.83,43.91,48.29,414.97,2994.17,-908.78
7751,2019-02-12 00:00:00,189.25,138.71,129.96,44.06,49.2,434.42,3284.09,-1116.46
7752,2019-02-11 23:00:00,189.82,142.14,135.7,44.09,49.5,456.94,3235.09,-1236.02
7753,2019-02-11 22:00:00,188.9,144.04,146.13,44.18,49.69,470.89,3277.7,-1297.3
7754,2019-02-11 21:00:00,189.7,144.86,139.86,44.08,49.51,479.65,3135.66,-1302.25
7755,2019-02-11 20:00:00,189.95,145.48,142.43,44.13,49.2,490.03,3166.93,-1242.23
7756,2019-02-11 19:00:00,189.39,140.35,141.66,43.85,49.45,484.33,3473.5,-1356.12
7757,2019-02-11 18:00:00,176.46,142.12,125.93,43.87,50.49,550.83,2162.22,-1823.25
7758,2019-02-11 17:00:00,181.84,143.86,107.15,44.04,50.77,635.35,2034.78,-2137.95
7759,2019-02-11 16:00:00,181.51,143.83,110.84,44.04,50.93,682.25,2088.23,-2350.35
7760,2019-02-11 15:00:00,183.43,143.72,102.36,43.97,51.56,731.15,2032.36,-2774.71
7761,2019-02-11 14:00:00,185.13,147.58,113.55,45.18,51.15,728.34,2131.9,-2174.09
7762,2019-02-11 13:00:00,189.87,146.76,128.6,44.71,50.6,668.88,2771.97,-1969.85
7763,2019-02-11 12:00:00,186.77,143.47,160.19,44.46,50.13,592.85,3468.11,-1680.73
7764,2019-02-11 11:00:00,181.57,146.01,180.28,44.91,49.44,516.67,3205.38,-1170.26
7765,2019-02-11 10:00:00,188.56,145.73,199.92,43.84,48.67,499.29,4281.29,-1205.79
7766,2019-02-11 09:00:00,185.87,142.76,214.34,44.33,47.99,380.2,4620.1,-695.77
7767,2019-02-11 08:00:00,181.42,140.12,237.64,44.85,47.7,353.11,4907.27,-503.18
7768,2019-02-11 07:00:00,172.97,135.09,235.53,43.72,47.03,366.85,4460.94,-607.14
7769,2019-02-11 06:00:00,176.42,139.27,203.84,43.72,47.13,355.36,3786.33,-605.89
7770,2019-02-11 05:00:00,184.34,143.43,171.5,43.89,47.13,372.02,3508.03,-602.67
7771,2019-02-11 04:00:00,187.69,145.03,154.48,43.81,47.13,368.56,3295.06,-611.81
7772,2019-02-11 03:00:00,189.18,144.41,142.73,43.78,47.4,378.17,3195.01,-684.49
7773,2019-02-11 02:00:00,189.74,145.2,136.1,43.81,47.39,393.95,3030.95,-705.17
7774,2019-02-11 01:00:00,190.03,143.83,132.26,43.56,47.73,398.83,3055.21,-831.56
7775,2019-02-11 00:00:00,189.32,142.15,143.11,43.85,48.08,402.63,3375.25,-851.56
7776,2019-02-10 23:00:00,188.37,142.92,152.78,43.81,48.56,431.51,3471.93,-1024.84
7777,2019-02-10 22:00:00,188.76,143.25,151.54,43.74,48.56,440.29,3448.29,-1061.1
7778,2019-02-10 21:00:00,189.23,143.01,139.52,43.66,48.56,460.09,3224.31,-1127.22
7779,2019-02-10 20:00:00,189.82,144.64,139.04,43.63,48.58,483.53,3140.91,-1196.74
7780,2019-02-10 19:00:00,189.46,144.62,138.99,43.67,49.14,501.53,3116.16,-1371.68
7781,2019-02-10 18:00:00,190.1,146.22,132.79,43.73,49.23,546.95,2913.41,-1504.11
7782,2019-02-10 17:00:00,189.39,146.74,134.51,43.52,49.48,544.48,2868.43,-1622.55
7783,2019-02-10 16:00:00,189.78,148.2,128.95,43.83,49.67,577.41,2680.87,-1686.04
7784,2019-02-10 15:00:00,189.97,146.24,132.72,43.71,49.7,564.43,2901.92,-1690.47
7785,2019-02-10 14:00:00,189.87,145.16,127.02,43.94,49.54,588.43,2839.53,-1647.6
7786,2019-02-10 13:00:00,189.72,146.97,125.33,43.74,48.98,565.43,2678.93,-1481.43
7787,2019-02-10 12:00:00,190.09,144.23,128.88,43.36,49.25,539.11,2955.22,-1587.68
7788,2019-02-10 11:00:00,189.34,144.33,129.01,43.99,49.73,568.92,2903.37,-1632.8
7789,2019-02-10 10:00:00,190.24,144.96,120.57,43.95,49.0,548.74,2729.7,-1385.57
7790,2019-02-10 09:00:00,189.53,144.93,137.13,43.88,48.59,463.78,3058.0,-1092.2
7791,2019-02-10 08:00:00,189.91,143.43,137.52,43.88,48.2,446.59,3195.96,-964.63
7792,2019-02-10 07:00:00,189.52,143.23,141.43,43.81,48.15,436.6,3273.4,-947.42
7793,2019-02-10 06:00:00,189.37,142.93,139.06,43.75,48.3,424.95,3228.97,-966.76
7794,2019-02-10 05:00:00,189.05,137.74,130.88,43.88,47.68,427.71,3357.73,-812.65
7795,2019-02-10 04:00:00,175.83,139.27,124.64,43.78,47.76,419.47,2278.42,-834.75
7796,2019-02-10 03:00:00,178.48,140.85,116.72,43.88,47.87,427.16,2196.09,-852.18
7797,2019-02-10 02:00:00,181.96,141.4,108.59,43.88,47.64,433.9,2202.21,-815.73
7798,2019-02-10 01:00:00,185.92,142.81,103.13,43.88,47.64,407.65,2222.97,-766.38
7799,2019-02-10 00:00:00,181.09,144.38,107.96,43.57,48.85,486.27,1981.61,-1283.75
7800,2019-02-09 23:00:00,188.45,145.72,113.61,43.66,49.15,536.27,2427.28,-1472.06
7801,2019-02-09 22:00:00,189.51,145.85,121.09,43.85,49.28,546.81,2643.39,-1484.59
7802,2019-02-09 21:00:00,189.94,145.43,122.47,43.81,49.57,541.09,2725.57,-1558.34
7803,2019-02-09 20:00:00,189.77,145.41,122.19,43.63,49.14,570.14,2710.17,-1570.74
7804,2019-02-09 19:00:00,189.84,145.12,122.85,43.63,49.11,572.64,2746.93,-1569.03
7805,2019-02-09 18:00:00,185.17,143.71,129.21,43.62,49.65,618.55,2678.52,-1864.93
7806,2019-02-09 17:00:00,182.18,144.65,107.41,43.71,50.07,691.46,2015.55,-2198.84
7807,2019-02-09 16:00:00,184.98,143.45,101.11,43.71,50.14,736.08,2099.55,-2366.5
7808,2019-02-09 15:00:00,185.64,145.03,99.27,43.84,50.65,784.59,2015.68,-2671.53
7809,2019-02-09 14:00:00,182.54,143.18,98.74,44.01,50.19,783.61,1943.2,-2421.35
7810,2019-02-09 13:00:00,185.05,146.13,118.92,43.7,50.14,687.05,2314.18,-2212.3
7811,2019-02-09 12:00:00,187.84,146.63,121.9,44.06,49.87,706.43,2511.75,-2052.18
7812,2019-02-09 11:00:00,189.37,146.44,147.62,43.9,49.25,591.35,3168.66,-1581.86
7813,2019-02-09 10:00:00,189.69,143.56,141.53,43.55,48.26,583.92,3264.39,-1375.13
7814,2019-02-09 09:00:00,186.92,143.06,159.7,43.94,47.95,432.97,3502.22,-868.1
7815,2019-02-09 08:00:00,187.6,141.2,156.25,44.01,47.69,409.46,3625.0,-753.41
7816,2019-02-09 07:00:00,188.46,140.47,151.33,43.89,47.21,408.09,3631.16,-677.43
7817,2019-02-09 06:00:00,188.65,140.85,140.48,43.76,47.53,406.19,3357.47,-765.67
7818,2019-02-09 05:00:00,189.89,143.1,126.18,43.83,47.33,430.54,2951.98,-753.44
7819,2019-02-09 04:00:00,190.1,139.71,127.54,43.83,47.72,419.22,3213.37,-815.38
7820,2019-02-09 03:00:00,180.66,137.32,127.78,43.83,47.72,423.49,2768.99,-823.69
7821,2019-02-09 02:00:00,178.02,142.02,117.07,43.83,47.66,425.23,2107.26,-814.32
7822,2019-02-09 01:00:00,184.75,141.48,111.97,43.82,48.06,419.57,2422.47,-889.49
7823,2019-02-09 00:00:00,189.81,141.32,114.37,43.66,48.52,451.18,2772.9,-1096.37
7824,2019-02-08 23:00:00,189.74,142.2,121.1,43.83,48.67,491.11,2878.55,-1188.49
7825,2019-02-08 22:00:00,189.87,144.03,125.87,43.77,48.71,499.87,2884.94,-1234.68
7826,2019-02-08 21:00:00,189.99,143.09,124.66,43.74,48.61,507.35,2923.28,-1235.4
7827,2019-02-08 20:00:00,190.15,138.32,122.17,43.52,48.61,538.14,3166.04,-1369.57
7828,2019-02-08 19:00:00,178.01,140.01,125.22,43.67,48.92,539.71,2379.18,-1416.74
7829,2019-02-08 18:00:00,178.07,141.7,118.45,43.47,49.79,582.27,2154.01,-1839.97
7830,2019-02-08 17:00:00,180.1,145.9,115.91,43.79,50.13,675.81,1982.06,-2142.32
7831,2019-02-08 16:00:00,182.1,143.84,109.03,43.79,50.46,764.8,2085.74,-2550.61
7832,2019-02-08 15:00:00,182.17,144.71,108.5,43.79,50.63,776.46,2032.2,-2655.49
7833,2019-02-08 14:00:00,182.21,146.55,108.05,43.79,50.63,804.36,1926.53,-2750.91
7834,2019-02-08 13:00:00,186.96,149.29,110.14,43.52,50.52,783.52,2074.49,-2742.32
7835,2019-02-08 12:00:00,190.45,146.14,130.74,44.21,49.92,702.01,2896.54,-2004.24
7836,2019-02-08 11:00:00,188.65,142.9,144.62,44.1,49.88,606.52,3308.18,-1752.84
7837,2019-02-08 10:00:00,185.38,141.48,166.42,43.92,49.01,529.77,3652.92,-1348.26
7838,2019-02-08 09:00:00,182.22,143.7,187.53,44.06,47.68,442.12,3611.83,-800.24
7839,2019-02-08 08:00:00,183.07,137.05,214.6,44.01,47.35,408.35,4937.95,-681.94
7840,2019-02-08 07:00:00,174.17,137.4,204.09,43.65,46.92,395.61,3752.19,-646.82
7841,2019-02-08 06:00:00,181.98,139.98,179.22,43.8,47.16,390.17,3763.62,-655.49
7842,2019-02-08 05:00:00,187.37,142.51,156.5,43.83,46.88,397.64,3510.3,-606.4
7843,2019-02-08 04:00:00,189.43,143.34,141.26,43.67,47.26,394.29,3255.34,-707.75
7844,2019-02-08 03:00:00,189.77,137.96,137.06,43.73,47.65,414.44,3550.54,-812.3
7845,2019-02-08 02:00:00,176.34,142.54,127.78,43.85,47.68,413.39,2159.48,-791.64
7846,2019-02-08 01:00:00,188.25,141.54,114.35,43.7,47.82,419.61,2670.64,-864.4
7847,2019-02-08 00:00:00,189.5,139.79,124.34,43.7,48.27,430.92,3090.47,-984.65
7848,2019-02-07 23:00:00,189.87,143.39,130.66,43.83,49.04,473.91,3036.54,-1234.54
7849,2019-02-07 22:00:00,189.74,143.85,131.66,43.7,48.78,497.81,3020.94,-1264.44
7850,2019-02-07 21:00:00,189.55,144.6,124.49,43.74,49.26,494.37,2797.91,-1364.46
7851,2019-02-07 20:00:00,190.35,140.01,121.27,43.73,48.83,534.93,3052.37,-1364.07
7852,2019-02-07 19:00:00,180.62,138.08,124.47,43.61,48.95,535.3,2647.48,-1429.25
7853,2019-02-07 18:00:00,180.24,140.87,114.27,43.49,49.76,586.38,2249.4,-1838.3
7854,2019-02-07 17:00:00,180.62,142.66,109.92,43.75,50.29,712.64,2086.28,-2330.33
7855,2019-02-07 16:00:00,180.59,143.44,113.04,43.75,50.29,788.05,2099.72,-2576.92
7856,2019-02-07 15:00:00,184.45,140.91,101.4,43.75,50.29,797.91,2207.48,-2609.17
7857,2019-02-07 14:00:00,181.33,144.54,105.52,43.74,50.36,762.96,1941.04,-2525.4
7858,2019-02-07 13:00:00,188.1,146.9,118.35,44.1,49.92,726.27,2438.01,-2113.45
7859,2019-02-07 12:00:00,190.31,145.47,140.72,44.03,49.33,653.13,3154.94,-1730.79
7860,2019-02-07 11:00:00,184.15,142.53,164.32,43.1,47.82,532.74,3419.5,-1257.27
7861,2019-02-07 10:00:00,184.52,145.81,190.75,41.83,46.98,468.45,3691.97,-1206.26
7862,2019-02-07 09:00:00,187.75,141.54,203.96,41.7,46.28,419.73,4712.5,-961.18
7863,2019-02-07 08:00:00,183.67,141.53,226.31,42.35,46.09,397.58,4768.35,-743.47
7864,2019-02-07 07:00:00,180.67,135.83,222.82,42.19,45.49,376.56,4995.62,-621.32
7865,2019-02-07 06:00:00,175.32,138.71,201.51,42.35,45.52,349.3,3688.64,-553.64
7866,2019-02-07 05:00:00,183.45,141.61,173.11,42.14,45.38,353.07,3621.46,-571.97
7867,2019-02-07 04:00:00,187.16,143.32,158.61,41.99,45.59,353.46,3476.73,-636.23
7868,2019-02-07 03:00:00,187.61,143.39,155.63,42.16,45.82,364.15,3440.98,-666.39
7869,2019-02-07 02:00:00,188.69,143.19,147.96,42.36,45.53,360.08,3366.09,-570.73
7870,2019-02-07 01:00:00,188.67,142.15,146.42,42.25,45.5,363.5,3405.73,-590.69
7871,2019-02-07 00:00:00,187.36,139.27,156.73,42.08,46.4,397.82,3768.57,-859.29
7872,2019-02-06 23:00:00,182.65,138.92,174.1,42.31,47.03,444.85,3806.7,-1049.85
7873,2019-02-06 22:00:00,181.12,142.19,183.32,42.23,46.93,443.46,3568.32,-1042.13
7874,2019-02-06 21:00:00,185.12,143.14,167.98,42.05,47.35,446.54,3525.9,-1183.33
7875,2019-02-06 20:00:00,186.16,144.84,163.37,42.06,47.35,469.07,3375.22,-1240.69
7876,2019-02-06 19:00:00,186.78,145.95,161.56,42.26,47.35,478.65,3298.25,-1218.16
7877,2019-02-06 18:00:00,188.68,146.55,151.74,42.21,48.08,497.79,3196.4,-1461.01
7878,2019-02-06 17:00:00,189.51,146.75,144.23,42.22,48.61,528.09,3083.64,-1687.25
7879,2019-02-06 16:00:00,189.28,147.76,144.77,42.02,48.61,551.28,3005.43,-1816.47
7880,2019-02-06 15:00:00,189.49,146.62,126.98,42.05,48.58,602.28,2721.82,-1966.44
7881,2019-02-06 14:00:00,190.25,146.58,132.1,41.87,48.87,598.5,2884.4,-2094.75
7882,2019-02-06 13:00:00,189.07,144.86,147.52,42.46,48.67,564.17,3260.93,-1751.75
7883,2019-02-06 12:00:00,181.17,142.65,178.57,42.66,48.36,520.77,3439.26,-1484.19
7884,2019-02-06 11:00:00,185.62,146.15,180.71,42.23,47.92,481.04,3566.31,-1368.56
7885,2019-02-06 10:00:00,187.21,143.83,207.26,42.53,47.17,439.61,4495.47,-1019.9
7886,2019-02-06 09:00:00,182.19,141.47,232.81,42.87,46.61,390.95,4740.01,-731.08
7887,2019-02-06 08:00:00,178.25,140.23,253.62,42.75,46.21,382.72,4821.32,-662.11
7888,2019-02-06 07:00:00,178.75,137.32,246.03,41.74,45.29,348.11,5096.51,-617.9
7889,2019-02-06 06:00:00,174.4,136.47,216.04,42.27,45.42,344.9,4097.2,-543.22
7890,2019-02-06 05:00:00,179.68,140.52,189.98,41.99,45.33,350.11,3719.81,-584.68
7891,2019-02-06 04:00:00,182.9,143.56,177.83,41.91,45.37,351.79,3497.92,-608.6
7892,2019-02-06 03:00:00,186.02,142.84,164.66,41.85,45.34,352.16,3555.01,-614.52
7893,2019-02-06 02:00:00,186.87,143.59,161.26,42.07,45.59,359.69,3489.67,-633.05
7894,2019-02-06 01:00:00,187.29,140.95,155.81,41.97,45.66,368.31,3610.12,-679.53
7895,2019-02-06 00:00:00,184.82,139.23,167.04,41.85,46.26,386.02,3807.68,-851.17
7896,2019-02-05 23:00:00,181.4,139.53,179.72,42.18,47.09,415.43,3762.44,-1019.88
7897,2019-02-05 22:00:00,180.73,141.36,183.71,41.93,46.94,413.15,3616.33,-1034.94
